running TARSItemKNNLee_W3, TARSItemKNNLee_W5, TARSItemKNNLiu, TARSItemKNNDing, TARSItemKNNLiu2012, TARSItemKNNVaz, TARSItemKNNexponential, TARSItemKNNlog, TARSItemKNNlinear, TARSItemKNNconcave, TARSItemKNNinverse on amazon_games
>> Loading dataset
<< Loaded dataset
dataset shape = (42480, 14817)
>> Splitting dataset
<< Split dataset
>> Running pipeline
2023-01-10 07:16:07,358 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.459s
2023-01-10 07:16:07,880 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.437s
2023-01-10 07:16:08,418 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.458s
2023-01-10 07:16:08,948 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.441s
2023-01-10 07:16:09,458 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.466s
2023-01-10 07:16:09,934 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.432s
2023-01-10 07:16:10,442 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.461s
2023-01-10 07:16:10,915 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.428s
2023-01-10 07:16:11,425 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.463s
2023-01-10 07:16:11,911 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.438s
2023-01-10 07:16:12,420 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.455s
2023-01-10 07:16:12,909 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.435s
2023-01-10 07:16:13,441 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.468s
